OBJECT_NAME,OBJECT_ID,EPOCH,MEAN_MOTION,ECCENTRICITY,INCLINATION,RA_OF_ASC_NODE,ARG_OF_PERICENTER,MEAN_ANOMALY,EPHEMERIS_TYPE,CLASSIFICATION_TYPE,NORAD_CAT_ID,ELEMENT_SET_NO,REV_AT_EPOCH,BSTAR,MEAN_MOTION_DOT,MEAN_MOTION_DDOT
2026-134D,2026-134D,2026-06-28T15:44:47.958432,15.09560667,.00151662,97.7038,249.8115,231.7076,128.2790,0,U,69541,999,203,.29807757E-3,.4731E-4,0
2026-134E,2026-134E,2026-06-28T10:58:09.830208,15.09580747,.00148871,97.7058,249.6149,233.2547,126.7315,0,U,69542,999,200,.30787292E-3,.4891E-4,0
2026-134F,2026-134F,2026-06-28T15:43:55.617312,15.09628557,.00141874,97.7009,249.8078,234.2946,125.6963,0,U,69543,999,203,.29585993E-3,.4703E-4,0
2026-134G,2026-134G,2026-06-28T15:42:51.079104,15.09712252,.00146356,97.7053,249.8157,235.1300,124.8554,0,U,69544,999,203,.29518752E-3,.4704E-4,0
2026-134H,2026-134H,2026-06-28T15:42:00.423648,15.09778472,.00144958,97.7040,249.8145,236.4852,123.4992,0,U,69545,999,202,.29798443E-3,.4757E-4,0
STARLINK-37880,2026-135A,2026-06-28T13:07:50.886336,15.80983744,.00009659,97.2837,207.1992,68.4287,291.7085,0,U,69546,999,205,.17869723E-2,.359382E-2,0
STARLINK-37881,2026-135B,2026-06-28T14:38:10.101696,15.80843466,.00013881,97.2832,207.2664,174.2942,185.8342,0,U,69547,999,206,.1549337E-2,.307727E-2,0
STARLINK-37265,2026-135C,2026-06-28T14:37:12.083232,15.80828888,.00010083,97.2836,207.2673,193.1255,166.9988,0,U,69548,999,206,.1525183E-2,.302548E-2,0
STARLINK-37871,2026-135D,2026-06-28T14:35:52.228896,15.80945510,.00010179,97.2826,207.2685,44.1632,315.9717,0,U,69549,999,206,.11837762E-2,.23418E-2,0
STARLINK-37865,2026-135E,2026-06-28T14:33:47.989152,15.80836769,.00034251,97.2821,207.2701,65.0715,295.0909,0,U,69550,999,206,.10749179E-2,.211054E-2,0
STARLINK-37862,2026-135F,2026-06-28T14:29:45.200832,15.80805602,.00021304,97.2825,207.2733,70.5048,289.6451,0,U,69551,999,206,.10788278E-2,.211499E-2,0
STARLINK-37861,2026-135G,2026-06-28T14:27:00.599328,15.80872804,.00011156,97.2822,207.2779,118.5666,241.5715,0,U,69552,999,206,.6410314E-3,.124738E-2,0
STARLINK-37859,2026-135H,2026-06-28T14:00:01.000224,15.80909340,.000138,97.2830,207.2586,109.1961,149.6306,0,U,69553,999,314,-.83553967E-3,-.158002E-2,0
STARLINK-37860,2026-135J,2026-06-28T08:20:43.293120,15.86002315,.00354376,97.2810,207.0102,244.4455,115.3151,0,U,69554,999,202,.1122214E-1,.2716242E-1,.47655256E-2
STARLINK-37858,2026-135K,2026-06-28T14:00:01.000224,15.80913244,.00013675,97.2827,207.2642,101.1286,169.5859,0,U,69555,999,314,-.89351357E-3,-.168779E-2,0
STARLINK-37927,2026-135L,2026-06-28T08:17:49.042464,15.84852403,.00285188,97.2828,207.0143,244.5091,115.3229,0,U,69556,999,202,.19945511E-1,.3839267E-1,.18099256E-1
STARLINK-37929,2026-135M,2026-06-28T14:21:07.099776,15.80832920,.00038471,97.2831,207.2829,74.3473,285.8220,0,U,69557,999,206,.95230454E-3,.186418E-2,0
STARLINK-37954,2026-135N,2026-06-28T14:19:20.733600,15.80817111,.00009911,97.2830,207.2843,118.4544,241.6824,0,U,69558,999,206,.13774853E-2,.272126E-2,0
STARLINK-37958,2026-135P,2026-06-28T11:13:30.519840,15.80736272,.00017024,97.2844,207.1543,86.6387,273.5076,0,U,69559,999,204,.36333182E-2,.756976E-2,0
STARLINK-37950,2026-135Q,2026-06-28T08:10:58.717632,15.80972039,.00011308,97.2837,207.0196,133.1005,227.0358,0,U,69560,999,202,.189846E-2,.382639E-2,0
