OBJECT_NAME,OBJECT_ID,EPOCH,MEAN_MOTION,ECCENTRICITY,INCLINATION,RA_OF_ASC_NODE,ARG_OF_PERICENTER,MEAN_ANOMALY,EPHEMERIS_TYPE,CLASSIFICATION_TYPE,NORAD_CAT_ID,ELEMENT_SET_NO,REV_AT_EPOCH,BSTAR,MEAN_MOTION_DOT,MEAN_MOTION_DDOT
USA 167,2003-008A,2026-06-13T05:17:54.981600,1.00273055,.00038208,10.9533,43.4438,310.9666,224.9018,0,U,27691,999,673,0,.6E-7,0
USA 169 (MILSTAR-2 4),2003-012A,2026-06-12T10:17:19.387968,1.00273707,.01006213,12.3423,29.8796,9.0638,168.2670,0,U,27711,999,3290,0,-.228E-5,0
ASIASAT 4,2003-014A,2026-06-13T05:09:51.474240,1.00271278,.00029754,4.6946,75.7970,10.0573,40.6896,0,U,27718,999,4526,0,-.213E-5,0
HELLAS-SAT 2,2003-020A,2026-06-12T23:25:04.686816,1.00271061,.00023922,7.3440,67.9336,17.7831,156.8356,0,U,27811,999,4280,0,-.77E-6,0
THURAYA-2,2003-026A,2026-06-13T06:31:04.379808,1.00272394,.00031286,8.8346,31.9963,8.7136,2.6419,0,U,27825,999,8431,0,.129E-5,0
OPTUS C1,2003-028B,2026-06-12T23:11:51.775008,1.00272844,.00054742,6.8788,69.4599,9.4427,326.0852,0,U,27831,999,5301,0,-.143E-5,0
USA 170,2003-040A,2026-06-12T20:09:29.709216,1.00267655,.00022258,10.4916,47.9884,64.2538,115.6114,0,U,27875,999,3295,0,.131E-5,0
GALAXY 13 (HORIZONS-1),2003-044A,2026-06-13T06:58:16.173408,1.00269279,.00022838,1.4098,83.9135,347.3239,144.9411,0,U,27954,999,4653,0,.144E-5,0
YAMAL 202,2003-053A,2026-06-12T13:58:37.142112,1.00270704,.00030563,6.3301,70.9950,17.7239,185.4205,0,U,28089,999,8265,0,-.7E-6,0
UFO 11 (USA 174),2003-057A,2026-06-13T03:02:21.528384,1.00274523,.00026291,8.9308,33.8495,51.8569,296.9230,0,U,28117,999,8240,0,-.1E-5,0
USA 176 (DSP 22),2004-004A,2026-06-11T23:21:41.975136,1.00406369,.0001239,12.0550,26.1076,290.9902,243.8917,0,U,28158,999,3288,0,-.286E-5,0
ABS-4 (MOBISAT-1),2004-007A,2026-06-12T19:22:21.626400,1.00272474,.00051972,6.0312,72.0608,7.1967,173.4178,0,U,28184,999,5229,0,.48E-6,0
INTELSAT 10-02,2004-022A,2026-06-13T06:18:13.112064,1.00269830,.00001542,0.0107,328.0771,237.9101,149.1356,0,U,28358,999,8051,0,.1E-7,0
ANIK F2,2004-027A,2026-06-13T04:47:38.730912,1.00271241,.00040228,3.2765,79.4986,6.3672,136.4356,0,U,28378,999,4122,0,-.39E-6,0
AMC-15,2004-041A,2026-06-13T05:48:38.644416,1.00271509,.00021137,0.0205,322.1323,130.2949,151.2549,0,U,28446,999,7926,0,-.76E-6,0
NSS-10,2005-003A,2026-06-13T00:59:56.275584,1.00271195,.00026891,6.4388,70.5028,1.9907,166.4100,0,U,28526,999,5311,0,-.243E-5,0
INMARSAT 4-F1,2005-009A,2026-06-12T22:37:38.813376,1.00271870,.00025081,5.1624,42.7488,44.9856,331.0651,0,U,28628,999,7763,0,.42E-6,0
DIRECTV 8,2005-019A,2026-06-13T04:56:18.991104,1.00270772,.00027753,0.0236,65.5098,19.9538,131.0861,0,U,28659,999,7703,0,.14E-6,0
GALAXY 28 (G-28),2005-022A,2026-06-13T06:10:51.317760,1.00271413,.0002875,3.2890,78.9815,1.2245,246.9832,0,U,28702,999,5193,0,-.19E-5,0
THAICOM 4,2005-028A,2026-06-12T18:54:02.350080,1.00269613,.00016535,0.2337,85.9189,350.9687,227.2353,0,U,28786,999,5220,0,-.348E-5,0
ANIK F1R,2005-036A,2026-06-12T21:14:39.030144,1.00270596,.00040593,4.3014,76.6314,357.9876,37.9749,0,U,28868,999,4641,0,-.64E-6,0
SYRACUSE 3A,2005-041B,2026-06-12T21:58:31.547424,1.00273192,.00030426,4.6323,75.8907,346.3556,215.2680,0,U,28885,999,7570,0,.139E-5,0
INMARSAT 4-F2,2005-044A,2026-06-13T00:08:45.538368,1.00270846,.00027673,5.0893,43.7049,35.1670,328.1385,0,U,28899,999,7548,0,-.252E-5,0
METEOSAT-9 (MSG-2),2005-049B,2026-06-12T18:32:58.600608,1.00270154,.00015467,9.3512,54.2102,347.3160,183.4652,0,U,28912,999,695,0,.13E-5,0
EUTELSAT 174A,2005-052A,2026-06-12T14:32:38.753376,1.00270224,.00061527,4.2074,76.5820,5.1262,211.3516,0,U,28924,999,5228,0,.2E-6,0
ECHOSTAR 10,2006-003A,2026-06-13T05:47:08.786688,1.00270500,.00015092,0.0172,339.9947,75.8130,182.3493,0,U,28935,999,7442,0,-.43E-6,0
SPAINSAT,2006-007A,2026-06-12T08:38:08.975904,1.00270904,.00046734,0.5503,86.6078,353.8904,279.5639,0,U,28945,999,7417,0,-.202E-5,0
JCSAT-5A,2006-010A,2026-06-13T06:56:15.055296,1.00270850,.00018718,1.0990,84.2553,15.9269,37.5311,0,U,29045,999,7373,0,-.316E-5,0
ASTRA 1KR,2006-012A,2026-06-13T06:23:57.562080,1.00269705,.00032892,0.4634,83.1985,353.8222,299.5358,0,U,29055,999,4565,0,.131E-5,0
GALAXY 16 (G-16),2006-023A,2026-06-13T05:50:15.987840,1.00270741,.00024571,0.0469,145.8921,301.0834,163.1510,0,U,29236,999,7293,0,-.114E-5,0
EUTELSAT 33F,2006-032A,2026-06-13T06:27:57.178656,1.00268336,.00036929,1.6512,82.2863,358.0291,311.3709,0,U,29270,999,4726,0,.167E-5,0
JCSAT-3A,2006-033A,2026-06-13T06:55:00.174144,1.00271043,.00018834,0.0110,338.4404,110.7835,44.1357,0,U,29272,999,4770,0,-.332E-5,0
KOREASAT 5 (MUGUNGWHA 5),2006-034A,2026-06-13T00:13:38.474976,1.00271923,.00013243,1.7742,83.0378,48.1318,246.6364,0,U,29349,999,4127,0,-.346E-5,0
DIRECTV 9S,2006-043A,2026-06-13T05:04:09.797664,1.00270883,.00048579,2.4102,80.9486,10.5376,144.8958,0,U,29494,999,5134,0,-.102E-5,0
OPTUS D1,2006-043B,2026-06-13T05:19:14.970720,1.00270107,.00033497,3.0243,79.7016,357.7654,55.8751,0,U,29495,999,7208,0,-.173E-5,0
