OBJECT_NAME,OBJECT_ID,EPOCH,MEAN_MOTION,ECCENTRICITY,INCLINATION,RA_OF_ASC_NODE,ARG_OF_PERICENTER,MEAN_ANOMALY,EPHEMERIS_TYPE,CLASSIFICATION_TYPE,NORAD_CAT_ID,ELEMENT_SET_NO,REV_AT_EPOCH,BSTAR,MEAN_MOTION_DOT,MEAN_MOTION_DDOT
SITRO-AIS 8 (ANOKHIN),2023-091AD,2026-06-18T20:24:50.073120,15.32173419,.0011756,97.5052,235.3612,94.9553,265.3030,0,U,57193,999,16470,.35856E-3,.11085E-3,0
SITRO-AIS 7 (FARTUSHNIY),2023-091AE,2026-06-18T19:44:39.112224,15.25647155,.0012964,97.5060,232.6724,102.3874,257.8815,0,U,57194,999,16452,.28252E-3,.7131E-4,0
SITRO-AIS 10 (BURDAEV),2023-091AK,2026-06-18T17:52:52.745952,15.38661418,.0007405,97.5078,240.3245,75.6246,284.5820,0,U,57199,999,16500,.41932E-3,.15957E-3,0
SITRO-AIS 9 (SHCHUKIN),2023-091AM,2026-06-18T20:05:17.440224,15.38169565,.0007655,97.5076,240.1475,75.5691,284.6402,0,U,57201,999,16500,.39289E-3,.14707E-3,0
SITRO-AIS 12 (SMIRENNIY),2023-091AQ,2026-06-18T19:51:19.996128,15.38462458,.0007175,97.5089,240.6058,70.6160,289.5860,0,U,57204,999,16502,.39495E-3,.14925E-3,0
SITRO-AIS 11 (SHEFFER),2023-091AU,2026-06-18T20:09:59.918112,15.38888264,.0007084,97.5086,240.8667,70.4489,289.7521,0,U,57208,999,16504,.38953E-3,.14925E-3,0
SITRO-AIS 25,2024-039R,2026-06-18T20:24:12.144384,14.93520484,.0143294,95.3913,236.2353,322.9024,36.2362,0,U,59066,999,12497,.17008E-3,.2155E-4,0
SITRO-AIS 26,2024-039S,2026-06-18T20:26:30.348096,14.93316228,.0143649,95.3910,236.1337,323.4867,35.6628,0,U,59067,999,12496,.16699E-3,.2106E-4,0
SITRO-AIS 27,2024-039T,2026-06-18T19:42:58.953888,14.93737159,.0142636,95.3911,236.3856,322.2016,36.9257,0,U,59068,999,12498,.13232E-3,.1675E-4,0
SITRO-AIS 28,2024-039U,2026-06-18T20:46:54.863328,14.93770654,.0142561,95.3912,236.4633,321.8684,37.2519,0,U,59071,999,12499,.17746E-3,.2261E-4,0
GRBBETA,2024-128C,2026-06-18T09:57:07.269408,15.06645417,.0040487,61.9881,211.9597,134.9163,225.5227,0,U,60237,999,10645,.16766E-3,.2322E-4,0
OOV-CUBE (TUBSAT-30),2024-128F,2026-06-18T14:03:38.934720,15.02778203,.0044464,61.9932,220.6959,134.0792,226.3973,0,U,60240,999,10632,.11902E-3,.1416E-4,0
ROBUSTA-3A (MEDITERRANEE),2024-128J,2026-06-18T18:55:28.399296,15.11688886,.004122,61.9845,202.5810,128.2234,232.2584,0,U,60243,999,10666,.24711E-3,.4083E-4,0
LASARSAT,2024-247Q,2026-06-16T23:25:46.453440,15.46364825,.000818,44.9742,263.4006,330.0323,30.0098,0,U,62391,999,8328,.52389176E-3,.26221E-3,0
CROCUBE,2024-247T,2026-06-17T16:25:00.765696,15.48292245,.00079679,44.9716,256.7472,338.3414,21.7139,0,U,62394,999,8342,.53654775E-3,.2875E-3,0
FORESAIL-1 PRIME,2025-276DS,2026-06-18T12:17:14.952768,15.18712200,.0003953,97.4198,242.7588,100.5303,259.6377,0,U,66778,999,3060,.17953E-3,.3659E-4,0
KNACKSAT-2,1998-067XZ,2026-06-17T14:33:42.297120,15.60014370,.0009088,51.6314,292.3670,217.1010,142.9356,0,U,67683,999,2034,.49993E-3,.40994E-3,0
