OBJECT_NAME,OBJECT_ID,EPOCH,MEAN_MOTION,ECCENTRICITY,INCLINATION,RA_OF_ASC_NODE,ARG_OF_PERICENTER,MEAN_ANOMALY,EPHEMERIS_TYPE,CLASSIFICATION_TYPE,NORAD_CAT_ID,ELEMENT_SET_NO,REV_AT_EPOCH,BSTAR,MEAN_MOTION_DOT,MEAN_MOTION_DDOT
MIDORI II (ADEOS-II),2002-056A,2026-08-11T07:10:16.595616,14.29374662,.00001996,98.7924,183.0396,56.9724,303.1477,0,U,27597,999,23238,.5475467E-4,.94E-6,0
H-2A R/B,2002-056E,2026-08-10T22:14:14.589600,14.33846278,.00713399,98.3354,177.6161,62.5756,333.9829,0,U,27601,999,23621,.54627158E-4,.115E-5,0
CZ-4B R/B,2003-049C,2026-08-11T00:51:17.510112,14.55130634,.00491454,98.6933,224.0741,120.0013,240.6073,0,U,28059,999,20904,.47210157E-4,.156E-5,0
CZ-2C R/B,2004-012C,2026-08-11T04:35:22.705728,15.94319147,.00050387,97.6995,305.8239,117.1017,243.0771,0,U,28222,999,22861,.42138708E-3,.156025E-2,.11595289E-4
SL-16 R/B,2004-021B,2026-08-11T07:35:49.442208,14.14611490,.00050588,70.9985,267.9926,188.1591,171.9450,0,U,28353,999,14470,.10862315E-3,.161E-5,0
CZ-4B R/B,2004-035C,2026-08-11T02:24:16.320096,15.31323626,.00318007,97.3347,255.5736,137.0748,223.2984,0,U,28415,999,20352,.13859966E-3,.4179E-4,0
CZ-2C R/B,2004-046B,2026-08-11T07:16:19.532640,14.27041235,.01404909,98.1879,128.6214,57.8468,303.6255,0,U,28480,999,13055,.39675703E-4,.67E-6,0
ARIANE 5 R/B,2004-049H,2026-08-11T05:30:59.665536,14.85510276,.00831451,98.2765,37.6284,209.4562,150.1953,0,U,28499,999,16873,.45623612E-4,.353E-5,0
CZ-2D R/B,2005-024B,2026-08-11T01:32:59.510688,15.76128281,.00058078,97.3459,245.4897,139.4351,220.7348,0,U,28738,999,16396,.2732311E-3,.4257E-3,0
ALOS (DAICHI),2006-002A,2026-08-11T06:57:24.682464,14.70151724,.00017679,98.1363,178.7002,108.8171,251.3227,0,U,28931,999,9619,.90639776E-4,.496E-5,0
H-2A R/B,2006-002B,2026-08-11T00:19:56.532000,15.18809970,.00510473,98.2618,23.8531,76.1925,284.4980,0,U,28932,999,11784,.16969721E-3,.3569E-4,0
RESURS-DK 1,2006-021A,2026-08-11T07:03:26.149824,15.13405498,.00069411,69.9312,196.8808,246.6683,113.3754,0,U,29228,999,11091,.50107317E-4,.788E-5,0
CZ-4B R/B,2006-046C,2026-08-11T02:20:24.838944,15.18175540,.0034078,97.5421,267.5363,91.8667,268.6470,0,U,29507,999,8346,.11229134E-3,.2258E-4,0
CZ-2C R/B,2007-010B,2026-08-11T06:59:51.628992,14.20287531,.00585476,98.4128,328.9566,203.6766,156.1715,0,U,31114,999,165,.3075818E-4,.26E-6,0
COSMO-SKYMED 1,2007-023A,2026-08-11T06:30:35.663040,14.97322357,.00014195,97.8842,55.5990,100.0815,260.0567,0,U,31598,999,3803,.11693751E-3,.1296E-4,0
COSMOS 2428,2007-029A,2026-08-11T07:02:26.786976,14.12957408,.00080078,70.9380,238.7793,28.0237,332.1314,0,U,31792,999,98593,.23606701E-3,.392E-5,0
SL-16 R/B,2007-029B,2026-08-11T08:00:54.034272,14.14858385,.00021172,70.9738,207.3016,267.6238,194.7459,0,U,31793,999,98724,-.11803607E-3,-.276E-5,0
KORONAS-FOTON,2009-003A,2026-08-11T06:40:41.745216,15.46887514,.00087399,82.4301,114.7448,327.5031,32.5679,0,U,33504,999,96961,.11077503E-3,.5615E-4,0
CZ-2C R/B,2011-030B,2026-08-11T07:21:43.518816,14.81572626,.00514274,97.8695,177.7149,205.6073,315.8837,0,U,37731,999,81298,.50698492E-4,.352E-5,0
H-2A R/B,2012-025E,2026-08-11T05:02:21.134112,14.95922288,.00441091,98.4876,202.9152,165.3025,194.9488,0,U,38341,999,77131,.85459363E-4,.904E-5,0
SHIJIAN-16 (SJ-16),2013-057A,2026-08-11T06:23:48.318144,14.92722483,.00147885,74.9708,252.3554,96.7453,263.5419,0,U,39358,999,69456,.48679158E-4,.474E-5,0
SL-4 R/B,2014-021B,2026-08-11T06:18:48.187872,15.42982664,.00888286,51.6067,300.7505,308.6619,50.6443,0,U,39679,999,68011,.97568127E-4,.4563E-4,0
ALOS-2,2014-029A,2026-08-11T06:14:19.591872,14.79471913,.00015606,97.9226,319.6360,92.4638,267.6752,0,U,39766,999,65972,.7582751E-4,.515E-5,0
YAOGAN-29,2015-069A,2026-08-11T07:09:48.031776,14.83123559,.00015094,98.0020,252.0134,145.9239,214.2072,0,U,41038,999,57879,.319989E-4,.207E-5,0
ASTRO-H (HITOMI),2016-012A,2026-08-11T06:33:26.454240,15.10733350,.00094189,30.9989,78.3590,86.9272,273.2444,0,U,41337,999,57562,.69945279E-4,.1285E-4,0
HXMT (HUIYAN),2017-034A,2026-08-11T07:33:48.538368,15.18897413,.00304723,43.0147,235.9751,136.5751,223.7506,0,U,42758,999,50604,.90474416E-4,.1695E-4,0
SAOCOM 1A,2018-076A,2026-08-11T07:00:40.806144,14.82165299,.0001546,97.8895,49.2440,86.0350,274.1040,0,U,43641,999,42426,.70603819E-4,.51E-5,0
H-2A R/B,2018-084L,2026-08-11T06:23:53.679264,15.47127463,.00211848,98.8488,114.2658,199.5239,160.5198,0,U,43682,999,42963,.18573184E-3,.9374E-4,0
SAOCOM 1B,2020-059A,2026-08-11T06:08:29.112864,14.82157653,.00014625,97.8900,48.3060,83.3575,276.7805,0,U,46265,999,32164,-.26612762E-4,-.264E-5,0
CSS (TIANHE),2021-035A,2026-08-11T06:09:30.888000,15.58953907,.00011587,41.4700,347.7065,259.0958,100.9750,0,U,48274,999,30176,.93941529E-4,.7183E-4,0
COSMOS 2550,2021-056A,2026-08-10T12:54:09.341568,15.33840089,.00083951,67.1427,295.4973,269.3203,90.6989,0,U,48865,999,28705,.86009897E-4,.264E-4,0
CZ-2C R/B,2022-058K,2026-08-11T06:10:10.535232,15.65852585,.00290359,50.1823,236.1158,136.2660,224.0623,0,U,52794,999,23426,.20481831E-3,.21216E-3,0
CZ-2C R/B,2022-132E,2026-08-11T07:12:28.691712,15.78674561,.00105222,97.2881,233.0738,207.0903,152.9817,0,U,54039,999,21462,.25184463E-3,.44031E-3,0
GSLV R/B,2022-138AN,2026-08-11T06:01:46.805952,14.97487293,.00193756,87.3794,114.4896,314.7255,45.2399,0,U,54149,999,20705,.98719146E-4,.1183E-4,0
XRISM,2023-137A,2026-08-11T02:10:45.691968,15.12874891,.00074807,31.0036,3.8419,157.7302,202.3663,0,U,57800,999,16118,.14000969E-3,.2624E-4,0
ACS3,2024-077B,2026-08-11T06:38:22.376832,13.96472848,.01285704,97.1901,129.9335,4.1884,356.0329,0,U,59588,999,11572,.14150024E-1,.20978E-3,0
SPACEMOBILE-003,2024-163A,2026-08-10T23:05:56.175072,15.20671160,.00028015,52.9768,57.5650,296.8473,63.2234,0,U,61045,999,10610,.46750785E-4,.714E-5,0
SPACEMOBILE-005,2024-163B,2026-08-11T06:36:09.842688,15.20688854,.00073068,52.9750,56.0946,289.5071,70.5134,0,U,61046,999,10614,.21025333E-3,.4357E-4,0
SPACEMOBILE-001,2024-163C,2026-08-10T22:39:58.597344,15.20557271,.0005274,52.9710,57.3077,290.8287,69.2142,0,U,61047,999,10609,.70731108E-4,.1242E-4,0
SPACEMOBILE-002,2024-163D,2026-08-10T22:20:32.959392,15.20516661,.00044113,52.9712,57.4587,280.8080,79.2418,0,U,61048,999,10609,.42131543E-3,.9016E-4,0
SPACEMOBILE-004,2024-163E,2026-08-10T23:27:11.646432,15.20553595,.00060246,52.9735,56.9964,317.8950,42.1580,0,U,61049,999,10610,.35187266E-3,.7484E-4,0
CZ-8A R/B,2025-231K,2026-08-11T06:04:34.809888,14.30169747,.01165892,50.0029,165.0350,57.9196,303.2978,0,U,66004,999,4282,.39613393E-4,-.55E-6,0
SZ-21 MODULE,2025-246C,2026-08-11T07:26:36.068352,15.81404383,.0007741,41.4729,322.7675,38.3932,321.7464,0,U,66515,999,4245,.17105708E-3,.34804E-3,0
SPACEMOBILE-006,2025-309A,2026-08-10T23:52:18.262848,15.18752475,.00095581,52.9946,80.5510,307.2296,52.7825,0,U,67232,999,3492,.33915242E-4,.391E-5,0
SPACEMOBILE-008,2026-139A,2026-08-10T20:13:22.584864,15.12881711,.0005138,52.9963,14.4169,120.0960,240.0541,0,U,69589,999,825,.69491E-4,.936E-5,0
SPACEMOBILE-009,2026-139B,2026-08-10T20:18:48.568608,15.12777266,.0005493,52.9956,14.4326,117.7113,242.4436,0,U,69590,999,825,.4784E-4,.548E-5,0
SPACEMOBILE-010,2026-139C,2026-08-11T02:47:58.883136,15.12619967,.00056317,52.9959,13.2734,110.2808,249.8788,0,U,69591,999,830,.55623201E-4,.682E-5,0
