OBJECT_NAME,OBJECT_ID,EPOCH,MEAN_MOTION,ECCENTRICITY,INCLINATION,RA_OF_ASC_NODE,ARG_OF_PERICENTER,MEAN_ANOMALY,EPHEMERIS_TYPE,CLASSIFICATION_TYPE,NORAD_CAT_ID,ELEMENT_SET_NO,REV_AT_EPOCH,BSTAR,MEAN_MOTION_DOT,MEAN_MOTION_DDOT
UFO 4 (USA 108),1995-003A,2026-06-11T07:30:57.976128,1.00271727,.0003073,9.7104,13.2535,59.7526,111.5640,0,U,23467,999,11489,0,-.14E-6,0
TDRS 7,1995-035B,2026-06-11T16:43:29.874720,1.00265905,.001111,13.3794,348.2302,76.8820,174.7782,0,U,23613,999,11319,0,-.232E-5,0
USA 115 (MILSTAR-1 2),1995-060A,2026-06-11T12:47:25.780992,1.00365229,.000163,14.0708,3.7894,140.4948,211.3483,0,U,23712,999,3282,0,-.176E-5,0
POLAR,1996-013A,2026-06-10T21:00:17.076096,1.29846139,.6464299,79.8459,227.1261,209.2978,89.4613,0,U,23802,999,14477,0,.124E-5,0
INMARSAT 3-F1,1996-020A,2026-06-11T03:53:38.786208,0.99979598,.00036804,10.5893,46.6916,41.2926,141.1227,0,U,23839,999,11019,0,-.147E-5,0
USA 119,1996-029A,2026-06-11T11:12:28.501920,13.46214899,.0850864,63.3172,207.0741,49.0794,318.0799,0,U,23893,999,10450,.15439E-3,.836E-5,0
JAS-2 (FO-29),1996-046B,2026-06-11T13:03:39.141792,13.53273928,.0350827,98.5245,12.1894,111.0367,252.8667,0,U,24278,999,47240,.46335E-4,.14E-6,0
INMARSAT 3-F2,1996-053A,2026-06-11T12:16:13.772928,1.00004099,.000675,9.8450,53.9959,24.9086,159.8632,0,U,24307,999,10886,0,-.206E-5,0
INMARSAT 3-F3,1996-070A,2026-06-10T20:57:06.825024,0.99979576,.00034719,10.3053,49.7153,16.8784,196.0389,0,U,24674,999,10784,0,.136E-5,0
NAVSTAR 43 (USA 132),1997-035A,2026-06-11T05:14:49.802208,2.00563788,.0102178,55.9918,98.8087,56.8075,304.1434,0,U,24876,999,21183,0,.3E-7,0
FORTE,1997-047A,2026-06-11T16:49:29.119008,14.27943008,.0024564,69.9541,26.4135,284.0264,75.8127,0,U,24920,999,49790,.74604E-4,.128E-5,0
AMC-3,1997-050A,2026-06-05T11:15:41.914368,1.00107765,.00104649,8.1165,64.2198,111.2215,173.9176,0,U,24936,999,5231,0,-.232E-5,0
USA 134,1997-065A,2026-06-11T07:48:41.294880,1.00269801,.0003367,12.7769,21.7647,337.3695,265.4904,0,U,25019,999,3289,0,-.56E-6,0
ORBCOMM FM06,1997-084G,2026-06-11T12:06:58.106880,14.47549203,.0001678,45.0141,80.0668,313.6183,220.3416,0,U,25118,999,49356,.35048E-3,.1156E-4,0
INMARSAT 3-F5,1998-006B,2026-06-11T04:50:38.643360,1.00270167,.0004512,9.6794,53.3174,23.8714,201.0569,0,U,25153,999,10383,0,-.281E-5,0
ORBCOMM FM04,1998-007C,2026-06-11T16:20:54.335616,14.35731429,.0041163,107.9626,158.0871,334.2447,25.6644,0,U,25159,999,47580,.3098E-3,.772E-5,0
CELESTIS-02 & TAURUS R/B,1998-007D,2026-06-11T16:28:03.259776,14.22484840,.0060957,108.0137,321.2171,143.8557,232.4974,0,U,25160,999,46973,.71234E-4,.32E-6,0
TECHSAT 1B (GO-32),1998-043D,2026-06-11T14:03:01.522656,14.24427354,.0000734,99.0065,155.2028,176.4907,183.6276,0,U,25397,999,45053,.41012E-4,.48E-6,0
WESTPAC,1998-043E,2026-06-11T12:03:00.062784,14.23053057,.0000897,99.0133,148.4156,176.2278,183.8907,0,U,25398,999,45013,.12515E-4,-.18E-6,0
ORBCOMM FM19,1998-046C,2026-06-11T14:10:42.216960,14.39486919,.0004457,44.9940,270.1636,259.1454,120.1550,0,U,25415,999,45597,.25623E-3,.663E-5,0
ORBCOMM FM20,1998-046D,2026-06-11T14:15:43.568064,14.38059421,.0001955,44.9946,278.0077,231.5694,128.4978,0,U,25416,999,45598,.2227E-3,.538E-5,0
ORBCOMM FM27,1998-053G,2026-06-11T05:13:13.460160,14.39130154,.000045,45.0066,3.7074,158.6503,201.4365,0,U,25481,999,44937,.28526E-3,.748E-5,0
SCD 2,1998-060A,2026-06-11T03:39:16.092576,14.45523442,.00169327,24.9944,109.3743,60.0003,324.7192,0,U,25504,999,45945,.50104351E-4,.361E-5,0
ISS (ZARYA),1998-067A,2026-06-11T12:18:41.484096,15.49175527,.0005119,51.6332,328.1749,173.4651,186.6405,0,U,25544,999,57087,.16294E-3,.8593E-4,0
SWAS,1998-071A,2026-06-11T15:33:55.081152,15.09593851,.0008881,69.8964,241.8017,265.1025,94.9126,0,U,25560,999,49643,.20641E-3,.3222E-4,0
ISS (UNITY),1998-069F,2026-06-11T12:18:41.484096,15.49175527,.0005119,51.6332,328.1749,173.4651,186.6405,0,U,25575,999,57098,.16294E-3,.8593E-4,0
DLR-TUBSAT,1999-029B,2026-06-11T13:48:46.719072,14.52425467,.0014412,98.6694,157.8950,12.1658,347.9882,0,U,25757,999,43243,.31892E-4,.82E-6,0
CXO,1999-040B,2026-06-13T02:04:26.599008,0.37806491,.7849026,56.1211,116.7320,310.2825,0.0985,0,U,25867,999,1730,0,.611E-5,0
ABS-6,1999-053A,2026-06-11T15:17:38.524416,1.00271215,.0003305,0.0159,313.5116,130.2885,204.5907,0,U,25924,999,9778,0,-.103E-5,0
NAVSTAR 46 (USA 145),1999-055A,2026-06-11T09:11:12.038208,2.00562455,.0106652,51.4690,295.7228,175.3578,235.6012,0,U,25933,999,19546,0,-.62E-6,0
UFO 10 (USA 146),1999-063A,2026-06-10T23:26:52.469088,1.00272465,.00019707,9.8430,27.2488,29.1923,171.6795,0,U,25967,999,9728,0,-.178E-5,0
ORBCOMM FM32,1999-065C,2026-06-11T09:09:27.769824,14.37123662,.0004848,45.0137,200.7205,4.7043,355.3850,0,U,25982,999,38625,.18425E-3,.41E-5,0
XMM-NEWTON,1999-066A,2026-06-12T08:42:25.211520,0.50123487,.46769392,64.5165,283.0486,65.0051,0.0920,0,U,25989,999,2298,0,.79E-6,0
TERRA,1999-068A,2026-06-11T16:26:59.202816,14.61098743,.0001173,97.9458,212.4496,212.4483,258.7120,0,U,25994,999,40880,.75102E-4,.325E-5,0
ASIASTAR,2000-016A,2026-06-07T15:33:02.342592,1.00273400,.00047121,9.1019,58.2562,17.4232,158.6382,0,U,26107,999,9582,0,-.321E-5,0
IMAGE,2000-017A,2026-06-11T08:17:58.695072,1.68665984,.7436383,94.2241,315.2958,288.4674,8.8959,0,U,26113,999,16140,.22926E-1,.11E-6,0
