OBJECT_NAME,OBJECT_ID,EPOCH,MEAN_MOTION,ECCENTRICITY,INCLINATION,RA_OF_ASC_NODE,ARG_OF_PERICENTER,MEAN_ANOMALY,EPHEMERIS_TYPE,CLASSIFICATION_TYPE,NORAD_CAT_ID,ELEMENT_SET_NO,REV_AT_EPOCH,BSTAR,MEAN_MOTION_DOT,MEAN_MOTION_DDOT
STARLINK-4570,2022-105AU,2026-07-07T02:46:55.176096,15.05648584,.0002132,97.2852,66.0787,91.0473,269.0999,0,U,53690,999,21120,-.68595E-4,-.1046E-4,0
STARLINK-4560,2022-105AV,2026-07-07T12:03:06.535008,15.05676469,.0002622,97.2855,67.5398,94.7836,265.3691,0,U,53691,999,21133,.27579E-3,.3928E-4,0
STARLINK-4572,2022-105AW,2026-07-06T16:19:15.665088,15.28030351,.000276,97.6049,76.4932,110.1347,250.0189,0,U,53692,999,21168,.97062E-3,.2653E-3,0
STARLINK-4566,2022-105AX,2026-07-07T03:00:49.976352,15.05651897,.0002312,97.2847,67.2769,88.1701,271.9792,0,U,53693,999,21128,.11672E-5,-.39E-6,0
STARLINK-4725,2022-107A,2026-07-06T21:15:16.549344,15.08819903,.0001532,53.1608,68.4487,78.7347,281.3817,0,U,53700,999,21285,-.89389E-4,-.171E-4,0
STARLINK-4711,2022-107B,2026-07-07T01:56:06.940032,15.08843921,.0001629,53.1596,67.5303,101.2582,258.8593,0,U,53701,999,21288,-.31111E-3,-.5237E-4,0
STARLINK-4724,2022-107C,2026-07-07T12:00:02.998944,15.11196629,.0000361,53.1609,50.9376,258.2765,93.6805,0,U,53702,999,593,.50407E-2,.86355E-3,0
STARLINK-4731,2022-107D,2026-07-06T23:06:35.180352,15.08816518,.0001348,53.1617,68.2143,110.0218,250.0918,0,U,53703,999,21286,-.10542E-3,-.1964E-4,0
STARLINK-4714,2022-107E,2026-07-07T00:00:02.998944,15.29357983,.0001272,53.1593,67.2449,108.8812,150.8226,0,U,53704,999,580,.52757E-3,.14899E-3,0
STARLINK-4717,2022-107F,2026-07-07T01:45:37.281888,15.08840396,.000146,53.1608,68.1916,105.2580,254.8572,0,U,53705,999,21287,.11137E-4,-.111E-5,0
STARLINK-4716,2022-107G,2026-07-07T01:24:24.490656,15.08843170,.00014,53.1606,68.1001,92.7233,267.3918,0,U,53706,999,21287,-.21821E-3,-.376E-4,0
STARLINK-4667,2022-107H,2026-07-07T12:00:02.998944,15.14191222,.0002357,53.1609,50.9602,52.6152,285.9967,0,U,53707,999,593,.4795E-2,.8935E-3,0
STARLINK-4694,2022-107J,2026-07-07T12:00:02.998944,15.10976071,.0000808,53.1611,50.9065,73.8941,295.7970,0,U,53708,999,594,.5275E-2,.89877E-3,0
STARLINK-4685,2022-107K,2026-07-06T22:57:57.435264,15.08823516,.0001434,53.1614,73.1947,76.1684,283.9467,0,U,53709,999,21248,-.16314E-3,-.2882E-4,0
STARLINK-4627,2022-107M,2026-07-07T12:00:02.998944,15.35376530,.0000987,53.1601,68.5949,90.6553,6.5676,0,U,53711,999,554,.1289E-2,.44816E-3,0
STARLINK-4683,2022-107N,2026-07-07T01:47:30.165216,15.08829506,.0001442,53.1615,72.5123,100.3028,259.8126,0,U,53712,999,21252,-.21558E-4,-.631E-5,0
STARLINK-4686,2022-107R,2026-07-07T12:00:02.998944,15.26063864,.0001316,53.1592,74.6256,85.6912,190.9152,0,U,53715,999,579,.27366E-2,.71784E-3,0
STARLINK-4699,2022-107S,2026-07-07T12:00:02.998944,15.18240331,.0001773,53.1589,75.4876,95.7795,93.6519,0,U,53716,999,584,.30763E-2,.64003E-3,0
STARLINK-4695,2022-107U,2026-07-07T12:00:02.998944,15.15431266,.0001191,53.1597,76.2337,93.6008,70.0368,0,U,53718,999,579,.33893E-2,.651E-3,0
STARLINK-4644,2022-107V,2026-07-05T21:21:49.633056,15.08821598,.0001292,53.1612,52.9181,93.8292,266.2847,0,U,53719,999,21268,-.10773E-3,-.2001E-4,0
STARLINK-4642,2022-107W,2026-07-07T12:00:02.998944,15.31872740,.0001582,53.1616,74.2585,70.5842,35.1850,0,U,53720,999,579,.3319E-2,.104646E-2,0
STARLINK-4707,2022-107X,2026-07-07T12:00:02.998944,15.18562883,.000165,53.1587,75.5099,60.0141,122.1579,0,U,53721,999,593,.29093E-2,.61054E-3,0
STARLINK-4700,2022-107Y,2026-07-07T12:00:02.998944,15.19491332,.0001489,53.1588,75.4816,121.2713,74.2347,0,U,53722,999,588,.31297E-2,.67557E-3,0
STARLINK-4705,2022-107Z,2026-07-07T12:00:02.998944,15.16667530,.0000365,53.1606,75.3693,177.9243,78.2108,0,U,53723,999,584,.32903E-2,.65462E-3,0
STARLINK-4663,2022-107AA,2026-07-07T12:00:02.998944,15.24200986,.0001295,53.1589,74.8081,64.9653,118.7014,0,U,53724,999,538,.2792E-2,.69229E-3,0
STARLINK-4697,2022-107AC,2026-07-07T12:00:02.998944,15.20231632,.0001643,53.1589,75.4725,87.6954,113.8636,0,U,53726,999,593,.29413E-2,.64832E-3,0
STARLINK-4701,2022-107AD,2026-07-07T12:00:02.998944,15.19128012,.0001747,53.1596,75.5597,149.6368,7.5694,0,U,53727,999,588,.31391E-2,.67045E-3,0
STARLINK-4640,2022-107AE,2026-07-07T12:00:02.998944,15.33791576,.0001546,53.1599,74.0426,101.4223,116.3703,0,U,53728,999,588,.25857E-2,.8631E-3,0
STARLINK-4651,2022-107AF,2026-07-06T22:02:22.327872,15.09999454,.0001446,53.1621,78.6337,101.0282,259.0873,0,U,53729,999,21258,.14764E-4,-.49E-6,0
STARLINK-4641,2022-107AG,2026-07-07T12:00:02.998944,15.34037617,.0001234,53.1601,74.3963,70.3018,325.9684,0,U,53730,999,538,.31907E-1,.1155042E-1,0
STARLINK-4636,2022-107AH,2026-07-07T01:41:17.102976,15.17594510,.0005211,53.2112,72.7623,127.6211,232.5259,0,U,53731,999,21268,.96313E-3,.19334E-3,0
STARLINK-4661,2022-107AJ,2026-07-07T12:00:02.998944,15.29558511,.0001368,53.1597,74.4971,108.6918,235.6849,0,U,53732,999,578,.27305E-2,.79783E-3,0
STARLINK-4574,2022-107AK,2026-07-07T01:31:50.236896,15.33538594,.0001447,53.1592,76.0188,101.8901,258.2264,0,U,53733,999,21263,-.95196E-4,-.3501E-4,0
