OBJECT_NAME,OBJECT_ID,EPOCH,MEAN_MOTION,ECCENTRICITY,INCLINATION,RA_OF_ASC_NODE,ARG_OF_PERICENTER,MEAN_ANOMALY,EPHEMERIS_TYPE,CLASSIFICATION_TYPE,NORAD_CAT_ID,ELEMENT_SET_NO,REV_AT_EPOCH,BSTAR,MEAN_MOTION_DOT,MEAN_MOTION_DDOT
BEIDOU-3 G4 (C62),2023-066A,2026-07-20T15:30:23.555808,1.00271163,.00050631,0.4562,340.4931,183.7378,146.8500,0,U,56564,999,1172,0,-.281E-5,0
NVS-01 (IRNSS-1J),2023-076A,2026-07-20T12:02:02.952384,1.00276429,.00029855,2.0891,242.8218,18.8857,346.5530,0,U,56759,999,1145,0,-.336E-5,0
COSMOS 2569 (703K),2023-114A,2026-07-20T02:26:09.944736,2.13103821,.00094908,65.3210,71.5108,295.5049,64.4648,0,U,57517,999,2296,0,-.49E-6,0
BEIDOU-3 M28 (C50),2023-207A,2026-07-20T01:17:23.722656,1.86229765,.00022586,55.7822,61.1944,8.4424,351.6234,0,U,58654,999,1745,0,-.79E-6,0
BEIDOU-3 M26 (C48),2023-207B,2026-07-19T20:25:47.359776,1.86229762,.00017673,55.7844,61.1877,324.4121,35.6385,0,U,58655,999,1743,0,-.78E-6,0
GSAT0225 (GALILEO 29),2024-079A,2026-07-19T09:03:08.287200,1.70473943,.00004351,55.1387,100.1800,337.1149,204.2884,0,U,59598,999,1386,0,-.37E-6,0
GSAT0227 (GALILEO 30),2024-079C,2026-07-18T02:12:23.834592,1.70473877,.00029504,55.1327,100.2145,69.2435,290.8270,0,U,59600,999,1389,0,-.31E-6,0
GSAT0232 (GALILEO 32),2024-167A,2026-07-20T07:21:43.163712,1.70474182,.00064241,55.1781,220.4043,233.5497,261.4254,0,U,61182,999,1144,0,.58E-6,0
GSAT0226 (GALILEO 31),2024-167B,2026-07-19T08:45:44.450784,1.70474126,.0003204,55.1770,220.4373,238.7510,129.6432,0,U,61183,999,1140,0,.53E-6,0
BEIDOU-3 M25 (C47),2024-168B,2026-07-20T07:45:20.475360,1.86230209,.00034357,54.4413,301.0897,291.6929,142.2234,0,U,61186,999,1240,0,-.1E-5,0
BEIDOU-3 M27 (C49),2024-168C,2026-07-19T10:07:53.508576,1.86230211,.00008576,54.4377,301.1038,40.8164,284.0569,0,U,61187,999,985,0,-.96E-6,0
GPS BIII-7  (PRN 01),2024-242A,2026-07-19T17:19:15.611808,2.00572353,.00179964,54.8338,332.8621,4.3540,337.1791,0,U,62339,999,1190,0,-.109E-5,0
QZS-6 (QZSS/PRN 200),2025-023A,2026-07-20T15:22:28.939872,1.00274332,.000197,0.0139,45.3701,69.1594,144.9793,0,U,62876,999,528,0,-.234E-5,0
COSMOS 2584 (704K),2025-042A,2026-07-19T01:11:42.267264,2.13103871,.00055541,65.1027,71.7190,213.0172,147.0181,0,U,63130,999,1072,0,-.41E-6,0
GPS BIII-8  (PRN 21),2025-116A,2026-07-20T05:43:38.688672,2.00573629,.0008456,55.2573,29.8008,339.3392,198.6122,0,U,64202,999,853,0,-.9E-6,0
COSMOS 2596 (708K),2025-206B,2026-07-20T08:46:14.041056,2.13100962,.00112316,64.6129,313.8299,307.0990,98.2345,0,U,65590,999,662,0,-.85E-6,0
GSAT0233 (GALILEO 33),2025-302A,2026-07-18T07:30:10.718784,1.70473961,.00010389,54.3525,101.2437,152.4729,26.5070,0,U,67160,999,365,0,-.32E-6,0
GSAT0234 (GALILEO 34),2025-302C,2026-07-20T08:07:51.406752,1.70474060,.00018615,54.3566,101.1849,324.8516,197.7380,0,U,67162,999,374,0,-.42E-6,0
GPS BIII-9  (PRN 20),2026-017A,2026-07-20T02:27:29.246112,2.00570435,.00213058,55.1095,87.4339,260.2926,99.5185,0,U,67588,999,43227,0,-.54E-6,0
GPS BIII-10 (PRN 13),2026-087A,2026-07-20T06:24:52.845984,2.00573151,.00205256,54.9613,206.4792,106.0405,218.5629,0,U,68791,999,149,0,.68E-6,0
