OBJECT_NAME,OBJECT_ID,EPOCH,MEAN_MOTION,ECCENTRICITY,INCLINATION,RA_OF_ASC_NODE,ARG_OF_PERICENTER,MEAN_ANOMALY,EPHEMERIS_TYPE,CLASSIFICATION_TYPE,NORAD_CAT_ID,ELEMENT_SET_NO,REV_AT_EPOCH,BSTAR,MEAN_MOTION_DOT,MEAN_MOTION_DDOT
LEMUR-2-ROUNDTRIPPER,2025-009DG,2026-06-03T04:27:29.460960,15.03538335,.00041025,97.7227,236.8882,176.1751,183.9507,0,U,62711,999,7552,.74638513E-3,.10135E-3,0
LEMUR-2-MYNAMEISJEFF,2025-009DH,2026-06-04T02:47:01.621536,15.03574133,.0002439,97.7280,238.1890,205.2703,154.8404,0,U,62712,999,7566,.77555841E-3,.10543E-3,0
LEMUR-2-LEIA-PHILIP,2025-052AN,2026-06-03T13:41:17.090016,14.97270896,.00022565,97.6839,46.7497,274.8690,85.2275,0,U,63246,999,6663,.17907678E-3,.2017E-4,0
LEMUR-2-LIA-MARTIN,2025-052AQ,2026-06-03T15:30:38.447712,14.97674757,.00019657,97.6900,47.2792,193.7711,166.3458,0,U,63248,999,6665,.51974949E-3,.603E-4,0
LEMUR-2-DELOITTE-1,2025-052BB,2026-06-03T22:55:11.326080,14.97500114,.00020831,97.6925,47.9129,117.9427,242.2006,0,U,63259,999,6671,.35676388E-3,.4101E-4,0
LEMUR-2-EMERSONROSE,2025-052BD,2026-06-04T16:15:38.827008,14.98995914,.0002867,97.6915,49.1587,79.0066,281.1480,0,U,63261,999,6686,.33451E-3,.3995E-4,0
LEMUR-2-MARACHE-FRAN,2025-052BE,2026-06-03T15:51:09.436032,14.99944977,.00064743,97.6941,48.4427,64.4566,295.7326,0,U,63262,999,6673,.5746323E-3,.7082E-4,0
LEMUR-2-THEFALCONER,2025-052BG,2026-06-03T15:29:23.106912,14.97286597,.0003553,97.6871,47.2416,68.9762,291.1839,0,U,63264,999,6666,.41202E-3,.472E-4,0
LEMUR-2-UNTITLED-SC,2025-061A,2026-06-02T17:47:25.910304,15.13366349,.00175837,97.5632,129.2105,319.3416,40.6501,0,U,63351,999,6540,.26090218E-3,.4603E-4,0
LEMUR-2-ESPERANZA,2025-061B,2026-06-03T10:43:03.263520,15.13467094,.00170388,97.5640,130.0007,316.2764,43.7116,0,U,63352,999,6551,.21282038E-3,.3752E-4,0
LEMUR-2-KREMPEL-BRO2,2025-061C,2026-06-04T17:35:58.229376,15.13910230,.0017715,97.5689,131.7954,303.1121,56.8409,0,U,63353,999,6572,.26296E-3,.4712E-4,0
LEMUR-2-THERMORAPTOR,2025-061D,2026-06-03T23:44:10.030272,15.13981450,.00173672,97.5694,131.1285,304.9847,54.9753,0,U,63354,999,6561,.24288575E-3,.4355E-4,0
LEMUR-2-NEUROSPICY,2025-061E,2026-06-03T10:23:28.830048,15.14088834,.0015369,97.5616,130.2128,311.3082,48.6825,0,U,63355,999,6553,.24142135E-3,.4338E-4,0
LEMUR-2-TILLINFINITY,2025-061F,2026-06-04T17:29:22.704000,15.14689557,.0016277,97.5605,131.7817,293.0371,66.9144,0,U,63356,999,6575,.25098E-3,.4592E-4,0
LEMUR-2-KREMPEL-BRO1,2025-061G,2026-06-04T04:07:44.311296,15.14489279,.00170332,97.5605,131.1482,296.4114,63.5370,0,U,63357,999,6566,.23409336E-3,.4255E-4,0
LEMUR-2-LANGER2SPACE,2025-061H,2026-06-03T11:15:23.939712,15.14181758,.00152932,97.5611,130.2690,309.4835,50.5043,0,U,63358,999,6554,.25227668E-3,.4548E-4,0
LEMUR-2-BALTO,2025-052BH,2026-06-03T15:28:52.142016,14.99932268,.0006234,97.6879,48.4160,91.6016,268.5922,0,U,63395,999,6673,.49811E-3,.6128E-4,0
LEMUR-2-KRISH,2025-135AK,2026-06-03T21:34:33.232800,14.96076358,.0001223,97.7733,269.8701,98.2573,261.8786,0,U,64561,999,5193,.45186E-3,.5021E-4,0
LEMUR-2-HUBBLE-4,2025-135AP,2026-06-04T03:15:44.688096,14.93160469,.00019563,97.7689,269.2018,15.5492,344.5787,0,U,64565,999,5192,.25509715E-3,.2606E-4,0
LEMUR-2-SEJONG-2,2025-135BL,2026-06-04T04:49:16.010400,14.96586483,.0004813,97.7680,270.3126,31.9885,328.1628,0,U,64586,999,5200,.54467465E-3,.6147E-4,0
LEMUR-2-HUBBLE-5,2025-135BT,2026-06-03T18:19:11.038944,14.94092972,.00062113,97.7709,269.4455,36.4294,323.7348,0,U,64840,999,5190,.12813569E-3,.1312E-4,0
LEMUR-2-KARENDARRELL,2025-135BU,2026-06-03T13:50:10.908960,14.99903844,.0008808,97.7678,270.8110,255.0444,104.9804,0,U,64841,999,5197,.72634E-3,.8963E-4,0
LEMUR-2-LUCILLE-ROSE,2025-135BV,2026-06-03T06:48:49.629600,14.99959954,.00106437,97.7772,270.5195,337.2448,22.8302,0,U,65403,999,4655,.65252062E-3,.8059E-4,0
