OBJECT_NAME,OBJECT_ID,EPOCH,MEAN_MOTION,ECCENTRICITY,INCLINATION,RA_OF_ASC_NODE,ARG_OF_PERICENTER,MEAN_ANOMALY,EPHEMERIS_TYPE,CLASSIFICATION_TYPE,NORAD_CAT_ID,ELEMENT_SET_NO,REV_AT_EPOCH,BSTAR,MEAN_MOTION_DOT,MEAN_MOTION_DDOT
IRIDIUM 130,2017-083D,2026-06-14T12:46:11.107200,14.34217363,.00018095,86.3967,323.3868,90.7997,269.3406,0,U,43073,999,44373,-.1016531E-4,-.9E-7,0
IRIDIUM 151,2017-083E,2026-06-14T12:09:39.177216,14.34217656,.0002143,86.3963,323.1799,92.2565,267.8876,0,U,43074,999,44375,-.349326E-6,.19E-6,0
IRIDIUM 134,2017-083F,2026-06-14T11:23:59.112672,14.34218041,.00020892,86.3964,323.2012,90.4694,269.6741,0,U,43075,999,44371,.9842069E-5,.47E-6,0
IRIDIUM 137,2017-083G,2026-06-14T11:42:15.149376,14.34217867,.00021769,86.3966,323.2886,103.5957,256.5481,0,U,43076,999,44378,.7189897E-5,.4E-6,0
IRIDIUM 141,2017-083H,2026-06-14T11:33:07.159968,14.34217647,.000209,86.3957,323.1222,90.7330,269.4106,0,U,43077,999,44378,-.30201E-7,.2E-6,0
IRIDIUM 153,2017-083J,2026-06-14T15:25:39.436320,14.34217729,.00022824,86.3958,291.5347,90.0281,270.1176,0,U,43078,999,44491,.2262653E-5,.26E-6,0
IRIDIUM 131,2017-083K,2026-06-14T11:14:51.086112,14.34218489,.00022109,86.3967,323.3132,91.9646,268.1803,0,U,43079,999,44371,.29503704E-4,.102E-5,0
IRIDIUM 144,2018-030A,2026-06-14T13:54:19.323648,14.34218131,.00020876,86.3957,291.4905,96.2288,263.9146,0,U,43249,999,42976,.14563E-4,.61E-6,0
IRIDIUM 149,2018-030B,2026-06-14T14:03:27.423648,14.34217486,.00021351,86.3953,291.4550,93.6990,266.4450,0,U,43250,999,42978,-.8339303E-5,-.4E-7,0
IRIDIUM 157,2018-030C,2026-06-14T14:30:51.407424,14.34217780,.00022012,86.3956,291.4999,93.5859,266.5588,0,U,43251,999,42976,.1805817E-5,.25E-6,0
IRIDIUM 140,2018-030D,2026-06-14T14:58:15.414528,14.34217623,.00021396,86.3956,291.5045,92.9301,267.2140,0,U,43252,999,42982,-.639466E-6,.18E-6,0
IRIDIUM 145,2018-030E,2026-06-14T09:38:35.359296,14.34217666,.00019541,86.3955,291.5696,100.0094,260.1323,0,U,43253,999,42972,.16100203E-4,.65E-6,0
IRIDIUM 146,2018-030F,2026-06-14T14:12:35.400096,14.34217727,.0002097,86.3957,291.5024,96.3281,263.8154,0,U,43254,999,42976,.1717365E-5,.25E-6,0
IRIDIUM 148,2018-030G,2026-06-14T10:05:59.436384,14.34217820,.00022469,86.3957,291.6170,96.8519,263.2932,0,U,43255,999,42977,.11772908E-4,.53E-6,0
IRIDIUM 142,2018-030H,2026-06-14T14:21:43.348896,14.34218067,.0002068,86.3953,291.4318,97.7361,262.4070,0,U,43256,999,42976,.50299735E-4,.161E-5,0
IRIDIUM 150,2018-030J,2026-06-14T15:16:31.414944,14.34217569,.00020162,86.3955,291.5323,93.3145,266.8281,0,U,43257,999,42979,.215469E-6,.2E-6,0
IRIDIUM 143,2018-030K,2026-06-14T14:49:07.375872,14.34217521,.00020625,86.3961,291.6326,95.6239,264.5192,0,U,43258,999,42972,.60372408E-4,.189E-5,0
IRIDIUM 161,2018-047C,2026-06-14T07:50:03.686784,14.43281564,.00025389,86.4483,89.6672,85.5993,274.5498,0,U,43478,999,42472,.79064601E-4,.286E-5,0
IRIDIUM 152,2018-047D,2026-06-14T12:29:22.278336,14.34217911,.00023375,86.3959,89.4472,83.8118,276.3344,0,U,43479,999,42210,.14338119E-4,.6E-6,0
IRIDIUM 147,2018-047E,2026-06-14T12:38:30.280704,14.34217537,.00021469,86.3960,89.4497,85.5443,274.5998,0,U,43480,999,42210,-.105625E-6,.19E-6,0
IRIDIUM 110,2018-047F,2026-06-14T07:46:14.335392,14.34215722,.00026931,86.3962,89.6269,81.9507,278.1994,0,U,43481,999,42206,.23500858E-4,.86E-6,0
IRIDIUM 162,2018-047G,2026-06-14T12:40:30.590976,14.43280281,.00022919,86.4481,89.4740,82.7592,277.3869,0,U,43482,999,42474,.77381704E-4,.28E-5,0
IRIDIUM 160,2018-061A,2026-06-14T09:49:10.505568,14.34217856,.00022739,86.3964,57.9590,85.6230,274.5226,0,U,43569,999,41297,.16648665E-4,.66E-6,0
IRIDIUM 166,2018-061B,2026-06-14T10:25:42.475296,14.34217853,.00021161,86.3965,57.8990,86.1489,273.9949,0,U,43570,999,41300,.13891482E-4,.59E-6,0
IRIDIUM 158,2018-061C,2026-06-14T09:40:02.499744,14.34217619,.00022143,86.3963,57.9221,81.9521,278.1926,0,U,43571,999,41296,.9137232E-5,.45E-6,0
IRIDIUM 165,2018-061D,2026-06-14T10:16:34.371840,14.34217325,.00020673,86.3965,57.9579,86.2478,273.8954,0,U,43572,999,41299,.33076611E-4,.112E-5,0
IRIDIUM 155,2018-061E,2026-06-14T11:02:14.479584,14.34217656,.00021259,86.3960,57.8138,82.2233,277.9204,0,U,43573,999,41296,.6625113E-5,.38E-6,0
IRIDIUM 154,2018-061F,2026-06-14T10:34:50.233152,14.34219474,.00021087,86.3966,57.9553,87.3547,272.7891,0,U,43574,999,41301,.70858786E-4,.218E-5,0
IRIDIUM 163,2018-061G,2026-06-14T10:07:26.005728,14.34216590,.00022642,86.3960,57.8785,83.6377,276.5077,0,U,43575,999,41298,.27533184E-4,.97E-6,0
IRIDIUM 156,2018-061H,2026-06-14T09:30:54.384192,14.34218101,.00020608,86.3960,57.8963,81.1435,278.9994,0,U,43576,999,41297,.69760392E-4,.215E-5,0
IRIDIUM 164,2018-061J,2026-06-14T10:43:58.453248,14.34217976,.00021092,86.3963,57.9155,88.8695,271.2743,0,U,43577,999,41302,.25191973E-4,.9E-6,0
IRIDIUM 159,2018-061K,2026-06-14T09:58:18.475968,14.34217872,.00022815,86.3961,57.8655,84.0650,276.0806,0,U,43578,999,41298,.36952577E-4,.123E-5,0
IRIDIUM 180,2019-002A,2026-06-14T13:18:30.926304,14.34217513,.00021594,86.3967,354.6983,89.1479,270.9964,0,U,43922,999,38861,-.371731E-5,.9E-7,0
IRIDIUM 176,2019-002B,2026-06-14T13:49:42.295872,14.72263905,.0002266,86.6090,354.6332,92.3934,267.7543,0,U,43923,999,39886,.10408024E-3,.681E-5,0
IRIDIUM 168,2019-002C,2026-06-14T13:09:22.901472,14.34218079,.00021719,86.3973,354.7784,89.1007,271.0438,0,U,43924,999,38859,.11794125E-4,.53E-6,0
IRIDIUM 173,2019-002D,2026-06-14T12:51:06.939072,14.34217689,.00022119,86.3968,354.6724,87.0976,273.0473,0,U,43925,999,38857,.16043415E-4,.65E-6,0
IRIDIUM 169,2019-002E,2026-06-14T12:56:58.786656,14.38607852,.0001946,86.4226,26.3004,71.7732,288.3678,0,U,43926,999,38984,.74891316E-4,.249E-5,0
IRIDIUM 172,2019-002F,2026-06-14T14:22:26.877216,14.34217631,.00022561,86.3969,354.6540,89.1295,271.0159,0,U,43927,999,38859,.38043398E-4,.126E-5,0
IRIDIUM 175,2019-002G,2026-06-14T15:24:18.140832,14.43611405,.00021576,86.4510,291.5850,187.7765,172.3403,0,U,43928,999,39861,.73883577E-4,.27E-5,0
IRIDIUM 171,2019-002H,2026-06-14T13:55:02.917632,14.34216675,.00018881,86.3976,354.9678,88.9732,271.1681,0,U,43929,999,38858,-.48077676E-4,-.115E-5,0
IRIDIUM 170,2019-002J,2026-06-14T13:58:36.373152,14.72264390,.0002356,86.6090,354.6331,88.6967,271.4520,0,U,43930,999,39887,.1043732E-3,.683E-5,0
IRIDIUM 167,2019-002K,2026-06-14T13:45:54.856512,14.34217620,.00017482,86.3967,354.6868,89.5799,270.5597,0,U,43931,999,38858,-.3019624E-5,.11E-6,0
IRIDIUM 181,2023-068S,2026-06-14T09:39:45.411552,14.43311459,.00022881,86.4501,57.9545,89.3466,270.7997,0,U,56726,999,16203,.75467822E-4,.274E-5,0
IRIDIUM 177,2023-068T,2026-06-14T11:35:57.755904,14.80225807,.00023877,86.1959,330.0758,87.2073,272.9422,0,U,56727,999,16596,.12478861E-3,.975E-5,0
IRIDIUM 174,2023-068U,2026-06-14T13:40:49.925856,14.72260677,.00024949,86.6098,354.7854,84.3694,275.7807,0,U,56728,999,16563,.10826453E-3,.707E-5,0
IRIDIUM 178,2023-068V,2026-06-14T12:57:39.614112,14.80229664,.00026565,86.6539,26.4665,86.7790,273.3735,0,U,56729,999,16597,.11104258E-3,.87E-5,0
IRIDIUM 179,2023-068W,2026-06-14T14:27:14.079456,14.80232954,.00024446,86.6781,35.4129,88.8141,271.3361,0,U,56730,999,16598,.8270948E-4,.655E-5,0
